Ring,Species,Colony,geoID,geo_trip,Producer,start_year,end_year,tol_sep,tol_mar,Date_Time,lon,lat
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-10T18:30:05Z,-15.78861,27.84444
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-11T06:12:34Z,-15.033373661497928,27.24343245600818
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-11T20:28:12Z,-15.27806110349118,28.625321420924514
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-12T06:16:44Z,-15.610096755232819,26.956168895917642
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-12T20:29:22Z,-15.09339087253509,27.188553963320988
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-13T06:26:42Z,-20.321191006980403,24.183277927292952
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-13T20:20:34Z,-18.85483752948977,24.953186280993442
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-14T06:15:02Z,-18.141916383513575,26.375480167224424
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-14T20:18:09Z,-19.196922216268913,22.95635512117664
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-15T06:31:41Z,-19.890235028934825,20.187142241677055
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-15T20:14:20Z,-18.17105489058597,23.684594571257495
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-16T06:11:20Z,-17.636865492609687,28.072854457752214
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-16T20:24:20Z,-19.067372285542106,28.536137610145705
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-17T06:20:22Z,-18.78075034058319,25.514096274935596
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-17T20:09:33Z,-17.467062581653295,23.636544083329188
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-18T06:16:38Z,-17.680801090608163,25.458895316415177
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-18T20:16:57Z,-18.63668729706192,26.164782577815778
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-19T06:21:57Z,-15.381977490582939,27.018145460166817
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-19T20:19:17Z,-16.714611930317506,28.21744212179593
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-20T06:21:07Z,-16.79619683824277,27.95850991827208
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-20T20:19:56Z,-15.176970874454062,27.12551933645474
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-21T04:20:55Z,-15.78861,27.84444
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-21T18:16:55Z,-15.78861,27.84444
