Ring,Species,Colony,geoID,geo_trip,Producer,start_year,end_year,Date_Time,tol_sep,tol_mar,lon,lat
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-16T18:26:58Z,0.16333000000000003,0.16678,14.605025754432292,-33.344864298587986
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-17T04:02:19Z,0.16333000000000003,0.16678,14.545098425027836,-34.87059771572865
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-17T18:33:19Z,0.16333000000000003,0.16678,13.658354897429218,-35.42069263188533
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-18T04:07:36Z,0.16333000000000003,0.16678,13.790145800450034,-34.179187783821426
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-18T18:25:18Z,0.16333000000000003,0.16678,14.33833672939762,-33.07541524461501
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-19T04:08:08Z,0.16333000000000003,0.16678,14.404582040918331,-33.02026629982494
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-19T18:23:17Z,0.16333000000000003,0.16678,13.093055217000796,-29.077521412449492
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-20T04:27:54Z,0.16333000000000003,0.16678,11.025579064400988,-29.37910608160442
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-20T18:43:15Z,0.16333000000000003,0.16678,7.2920769090107616,-27.174447707799036
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-21T04:58:56Z,0.16333000000000003,0.16678,5.060023043695447,-24.639215842862463
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-21T18:54:30Z,0.16333000000000003,0.16678,2.205230000286843,-20.317070534767957
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-22T05:27:27Z,0.16333000000000003,0.16678,-0.05515039052777149,-17.834526581037448
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-22T19:07:33Z,0.16333000000000003,0.16678,-2.2097839945219904,-16.809729507580187
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-23T05:44:44Z,0.16333000000000003,0.16678,-4.133522869226736,-17.153988268927158
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-23T19:25:12Z,0.16333000000000003,0.16678,-7.144023606398642,-14.925926235828396
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-24T06:09:43Z,0.16333000000000003,0.16678,-9.779761837465584,-8.872003216795848
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-24T19:47:49Z,0.16333000000000003,0.16678,-13.317847628772215,-8.458345875515679
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-25T06:37:30Z,0.16333000000000003,0.16678,-14.469019296656258,-8.129845349491104
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-25T19:40:42Z,0.16333000000000003,0.16678,-15.379572865695057,-7.733834556567711
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-26T06:58:01Z,0.16333000000000003,0.16678,-18.16050119717294,-7.391361739628364
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-26T20:07:57Z,0.16333000000000003,0.16678,-21.323303179232987,-6.991946359533939
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-27T07:17:19Z,0.16333000000000003,0.16678,-22.607523666645857,-6.6534933150712785
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-27T20:10:40Z,0.16333000000000003,0.16678,-24.21590376771884,-6.262462994964912
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-28T07:38:31Z,0.16333000000000003,0.16678,-27.45319154572789,-5.9146641901738555
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-02-28T20:44:24Z,0.16333000000000003,0.16678,-29.679434613699105,-5.51729661869963
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-01T07:37:49Z,0.16333000000000003,0.16678,-29.01631283513596,-5.186908400778247
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-01T20:33:07Z,0.16333000000000003,0.16678,-30.04898771159366,-4.794892098743635
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-02T08:04:38Z,0.16333000000000003,0.16678,-33.06543340929105,-4.445239310839641
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-02T20:57:02Z,0.16333000000000003,0.16678,-34.66787243899795,-4.054689340903444
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-03T08:04:36Z,0.16333000000000003,0.16678,-35.1118487993907,-3.7171464336053166
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-03T21:04:21Z,0.16333000000000003,0.16678,-35.85271372338288,-3.322880070247278
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-04T08:07:51Z,0.16333000000000003,0.16678,-36.81294010569476,-2.9873933987653167
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-04T21:17:28Z,0.16333000000000003,0.16678,-38.86772487280131,-2.588138135394283
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-05T08:24:35Z,0.16333000000000003,0.16678,-40.604166704644214,-2.2508227623872887
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-05T21:30:35Z,0.16333000000000003,0.16678,-42.19842878685755,-1.8533962005412885
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-06T08:34:34Z,0.16333000000000003,0.16678,-43.210302031250514,-1.517665140376259
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-06T21:37:48Z,0.16333000000000003,0.16678,-44.59511534072723,-1.1216374930609287
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-07T08:47:24Z,0.16333000000000003,0.16678,-46.40103822817314,-0.7830664678547183
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-07T21:55:54Z,0.16333000000000003,0.16678,-48.14442981970747,-0.38437582661353353
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-08T08:54:33Z,0.16333000000000003,0.16678,-49.09703972842052,-0.05134146915823123
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-08T22:05:01Z,0.16333000000000003,0.16678,-50.802539830579896,0.3483435812071658
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-09T09:10:01Z,0.16333000000000003,0.16678,-51.089511514021275,0.6845887003262376
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-09T21:54:16Z,0.16333000000000003,0.16678,-49.36505666691777,1.071017771434132
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-10T08:54:31Z,0.16333000000000003,0.16678,-48.4953927004017,1.4048611397023532
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-10T21:54:15Z,0.16333000000000003,0.16678,-49.53296786135215,1.799119075864425
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-11T09:09:30Z,0.16333000000000003,0.16678,-49.95236657247718,2.140546920503752
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-11T21:46:06Z,0.16333000000000003,0.16678,-48.09076794122674,2.523107908662382
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-12T08:49:07Z,0.16333000000000003,0.16678,-45.05590321017519,2.858350191461275
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-12T21:14:14Z,0.16333000000000003,0.16678,-40.68644878870643,3.235104841598025
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-13T08:14:28Z,0.16333000000000003,0.16678,-36.467976841903024,3.568939782670279
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-13T20:36:36Z,0.16333000000000003,0.16678,-32.2400115982997,3.9441859647287743
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-14T07:47:27Z,0.16333000000000003,0.16678,-30.63766493882361,4.283389029632577
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-14T20:36:04Z,0.16333000000000003,0.16678,-28.820551928132495,4.672026026084062
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-15T07:20:42Z,0.16333000000000003,0.16678,-24.986857962600514,4.997973111730365
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-15T19:55:26Z,0.16333000000000003,0.16678,-20.72145000123937,5.37959025394059
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-16T06:57:14Z,0.16333000000000003,0.16678,-19.238719628353778,5.714217351433826
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-16T19:52:55Z,0.16333000000000003,0.16678,-27.152918324085014,6.106427478975698
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-17T09:07:32Z,0.16333000000000003,0.16678,40.873188787412914,6.508210901137101
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-17T09:27:17Z,0.16333000000000003,0.16678,42.74781351557317,6.518197128359057
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-18T09:19:53Z,0.16333000000000003,0.16678,-1.7084849285039,7.242565184975572
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-18T17:00:24Z,0.16333000000000003,0.16678,-8.169714270062112,7.475417036764519
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-19T06:37:02Z,0.16333000000000003,0.16678,3.483395345006447,7.888332784799516
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-21T06:38:43Z,0.16333000000000003,0.16678,-5.99022209019623,9.345403394844794
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-23T06:37:04Z,0.16333000000000003,0.16678,-15.45288109550527,10.80078856569649
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-23T19:50:19Z,0.16333000000000003,0.16678,-16.839466899950295,11.201880957788523
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-24T06:37:58Z,0.16333000000000003,0.16678,-16.922983758957358,11.529353365905015
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-24T19:50:18Z,0.16333000000000003,0.16678,-16.912890171592732,11.929982262218818
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-25T06:37:14Z,0.16333000000000003,0.16678,-17.044839383367542,12.257092300908688
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-25T19:52:47Z,0.16333000000000003,0.16678,-17.941353034795217,12.659347646044296
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-26T06:47:12Z,0.16333000000000003,0.16678,-18.53706604256185,12.990241495723756
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-26T19:52:46Z,0.16333000000000003,0.16678,-17.42620837139178,13.387448950474583
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-27T06:30:31Z,0.16333000000000003,0.16678,-16.682763532510865,13.70991560418615
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-27T19:55:37Z,0.16333000000000003,0.16678,-17.00996095788387,14.116999732611358
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-28T06:31:45Z,0.16333000000000003,0.16678,-17.091152720249923,14.438648948314032
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-28T19:55:15Z,0.16333000000000003,0.16678,-16.90621273579409,14.84492406592632
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-29T06:28:52Z,0.16333000000000003,0.16678,-16.70986258889356,15.165300775037846
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-29T19:53:58Z,0.16333000000000003,0.16678,-16.535106292765192,15.572384903463051
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-30T06:27:03Z,0.16333000000000003,0.16678,-16.398552012032667,15.892491942303607
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-30T19:52:42Z,0.16333000000000003,0.16678,-16.36239533967781,16.299854168195754
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-03-31T06:27:12Z,0.16333000000000003,0.16678,-16.473105153721846,16.620677518693576
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-02T06:30:26Z,0.16333000000000003,0.16678,-17.253948860666632,18.07853185796387
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-02T19:55:47Z,0.16333000000000003,0.16678,-17.469762940385667,18.485742394328597
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-03T06:31:40Z,0.16333000000000003,0.16678,-17.948402901888297,18.807265202091752
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-03T20:02:40Z,0.16333000000000003,0.16678,-18.328589615234502,19.217332557889595
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-04T06:29:38Z,0.16333000000000003,0.16678,-18.24861999140014,19.53434681580993
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-04T20:02:39Z,0.16333000000000003,0.16678,-18.603860551681777,19.94543386231989
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-05T06:34:07Z,0.16333000000000003,0.16678,-18.94716653642079,20.26472346315155
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-05T20:03:52Z,0.16333000000000003,0.16678,-18.547824161892493,20.674158779251805
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-06T06:26:41Z,0.16333000000000003,0.16678,-17.97150941983868,20.989074665376133
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-06T20:00:07Z,0.16333000000000003,0.16678,-17.762647095543304,21.40037239178529
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-07T06:26:55Z,0.16333000000000003,0.16678,-18.143779325312483,21.71730237774594
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-07T20:06:21Z,0.16333000000000003,0.16678,-17.9581731070717,22.131633894703544
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-08T06:17:36Z,0.16333000000000003,0.16678,-17.50877444306617,22.44070130682615
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-08T20:06:42Z,0.16333000000000003,0.16678,-17.634962576353427,22.85992059744513
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-09T06:18:27Z,0.16333000000000003,0.16678,-17.595819541678033,23.169240825446774
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-09T20:04:34Z,0.16333000000000003,0.16678,-17.166448699751808,23.5869516479875
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-10T06:14:04Z,0.16333000000000003,0.16678,-17.040872480847653,23.895134204533473
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-10T20:06:03Z,0.16333000000000003,0.16678,-17.347715246803784,24.3158114000549
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-11T06:16:18Z,0.16333000000000003,0.16678,-17.58663164430611,24.62437318041943
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-11T20:07:48Z,0.16333000000000003,0.16678,-17.982535989874922,25.044805987257792
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-12T06:19:31Z,0.16333000000000003,0.16678,-18.299129763907448,25.354109360867493
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-12T20:10:02Z,0.16333000000000003,0.16678,-18.316673206993254,25.774044963143748
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-13T06:17:01Z,0.16333000000000003,0.16678,-17.946483473777455,26.08095501309857
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-13T20:05:01Z,0.16333000000000003,0.16678,-17.223087508499976,26.499618108783668
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-14T06:11:30Z,0.16333000000000003,0.16678,-16.957093356495076,26.806275342859458
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-14T20:05:00Z,0.16333000000000003,0.16678,-17.172381795789548,27.227719413213965
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-15T06:14:00Z,0.16333000000000003,0.16678,-17.389251321547018,27.53443207722768
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-15T20:06:07Z,0.16333000000000003,0.16678,-17.141257973011836,28.636570316722995
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-16T06:08:59Z,0.16333000000000003,0.16678,-16.960406908780506,29.354374029186783
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-16T20:07:13Z,0.16333000000000003,0.16678,-17.43617030485995,28.09386367547087
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-17T06:13:58Z,0.16333000000000003,0.16678,-17.717942916931726,27.00136590916255
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-17T20:07:08Z,0.16333000000000003,0.16678,-17.56290770860538,27.18345929918726
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-18T06:11:27Z,0.16333000000000003,0.16678,-17.41006323529063,27.44450556819215
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-20T06:07:05Z,0.16333000000000003,0.16678,-17.09971630992029,27.637628750549293
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-20T20:07:18Z,0.16333000000000003,0.16678,-17.864622864798427,25.070394103152772
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-21T06:18:04Z,0.16333000000000003,0.16678,-18.43617237771981,23.017795640810995
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-21T20:06:46Z,0.16333000000000003,0.16678,-17.029665929272138,26.611686746420546
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-22T05:58:54Z,0.16333000000000003,0.16678,-15.99771041643485,29.109279735664146
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-22T20:05:43Z,0.16333000000000003,0.16678,-15.047306621274794,30.817375823792613
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-23T05:46:44Z,0.16333000000000003,0.16678,-14.781688275081583,32.88144849267872
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-23T20:12:22Z,0.16333000000000003,0.16678,-16.39591296305112,31.11190971353201
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-24T06:01:22Z,0.16333000000000003,0.16678,-17.217592630930557,29.30175568751934
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-24T20:13:35Z,0.16333000000000003,0.16678,-17.75058713556399,28.15899362817095
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-25T06:07:01Z,0.16333000000000003,0.16678,-18.096462448317773,27.310341925231512
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-25T20:14:19Z,0.16333000000000003,0.16678,-18.382541174793374,26.619206032745215
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-26T06:09:50Z,0.16333000000000003,0.16678,-18.221675627067643,25.175851633473304
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,2003-04-26T20:08:05Z,0.16333000000000003,0.16678,-18.079140875137934,22.88249788756762
